model,prompt,story_id,coref_ratio,discourse_diversity,char_coherence,topic_switch_rate,mci_tanh_mcc_over_gv,ncs_arithmetic,ncs_geometric
human,large,1214,0.7473254802548254,0.2582332009016776,0.2853857776471728,0.3028543945712463,0.2452609543914994,0.36781196155328433,0.332937958050553
human,large,1467,0.542264793628417,0.4473949240170021,0.3074501719098332,0.3023373594603278,0.9693288895070284,0.5137552277045216,0.4655089603265995
human,large,2400,0.771718427086929,0.619620088534354,0.37275266259935824,0.4178623964613472,0.7768860304787889,0.5917679210321555,0.5655606064320415
human,large,2702,0.9003533955888982,0.197375320224904,0.44202674021958344,0.0305746722152534,0.4300882915055637,0.40008368395084054,0.2528219653494572
human,large,2722,0.7243512747604178,0.2449186624037091,0.0,0.3591606478431952,0.0,0.26568611700146444,0.0003637910228758308
human,large,2926,0.6418754051477388,0.3749954257315686,0.3327205539498398,0.3436009151249583,0.5887209770562127,0.45638265540206363,0.4384338143934596
human,large,3230,0.6665730631419278,0.5619428234919281,0.4343825291359223,0.3877995867497535,0.4859726307945078,0.5073341266628079,0.4981111773264171
human,large,3295,0.75895949078752,0.3173181606891426,0.533760987438581,0.4391896245430038,0.5265177571592489,0.5151492041234993,0.495022681657132
human,large,3761,0.6135427355686028,0.5197944223024357,0.6617684856132714,0.2149551647101732,0.7689540617416563,0.5558029739872279,0.511123875950635
human,large,3891,0.7239408488995004,0.3897176589745761,0.30592782312114064,0.2506017605754368,0.5502532873872378,0.4440882757915784,0.41221500161447755
human,large,4047,0.5827406410118933,0.3575928786121949,0.0,0.4853940379003688,0.0,0.2851455115048914,0.00039901730125920193
human,large,4173,0.6441090979268995,0.320165906803088,0.22178438190945052,0.5376169518838617,0.4229052902215501,0.42931632574896994,0.4012327011063059
human,large,4797,0.5398819634405915,0.5774716873448614,0.1269323565261319,0.1744522508006978,0.4780707800660361,0.3793618076356638,0.3189437849626019
human,large,5047,0.430465606983957,0.2449186624037091,0.0,0.450577457116544,0.0,0.22519234530084203,0.00034304095037420503
human,large,5062,0.9231629343686354,0.619620088534354,0.0,0.3312741905235826,0.0,0.37481144268531436,0.0004523955193812179
human,large,5201,0.6432455956028539,0.4205451806710337,0.33868058283961555,0.4038615901304185,0.945554058933028,0.55037740163539,0.511422402305477
human,large,5265,0.9431870191383988,0.3897176589745761,0.5884215823450512,0.376381176905587,0.2800864487644081,0.5155587772256042,0.4694521229769786
human,large,5349,0.7955780711207648,0.4597052288377566,0.6979866154023862,0.611719747122803,0.7393297088953369,0.6608638742758095,0.6493517375079675
human,large,5540,0.7069143798111809,0.3173181606891426,0.0,0.2670932947376843,0.0,0.25826516704760155,0.00035933949501825785
human,large,5721,0.5152671288693879,0.619620088534354,0.0,0.221862494928057,0.0,0.2713499424663598,0.0003715766123406614
human,large,6111,0.6240699016982687,0.505072189059428,0.42454137681854603,0.5255596779353404,0.8301069286697401,0.5818700148362647,0.5665686846895724
human,large,6215,0.6228332071839447,0.4356874151103726,0.5473248556316054,0.4809807516559189,0.7189986584854721,0.5611649776134627,0.5522421517650767
human,large,6729,0.3158415053959578,0.485207835999361,0.052241991930475074,0.3810192740057333,0.8155768521881244,0.40997749190393035,0.3014156089540049
human,large,6847,0.7699521923337537,0.4473949240170021,0.4588314972808609,0.0303242539548112,0.644056963040683,0.4701119661254222,0.31470563770765575
human,large,6878,0.8745236766380317,0.2449186624037091,0.19039853793900535,0.3284127897264693,0.5953641837530873,0.44672357009206054,0.3804801275370992
human,large,6921,0.7506325203288301,0.2172645211269643,0.3059348438376029,0.5201875926030073,0.9138136825815696,0.5415666320955947,0.4731649495030046
human,large,7065,0.7581681827724776,0.3897176589745761,0.6383344156497452,0.3555239068720696,0.9510359174211253,0.6185560163379987,0.5766681079443187
human,large,7150,0.5708506023701704,0.5774716873448614,0.5077294313930932,0.5155943832107458,0.6902623657099047,0.5723816940057551,0.5688550030443221
human,large,7195,0.5649728372475494,0.3173181606891426,0.5649875121482058,0.2356508035500744,0.4814513282432028,0.432876128375635,0.4093327971560629
human,large,7596,0.7379781442443928,0.2582332009016776,0.49632636273926345,0.2956151025000328,0.8581373431896875,0.5292580307150109,0.47426522159319856
human,large,7702,0.7211544611139001,0.4621171572600097,0.7615941489561926,0.1546824885310101,0.6099419557362923,0.541898042319481,0.4740746577746384
human,large,8061,0.8737893995364044,0.3864590646400581,0.42375560724752254,0.4225490495816008,0.8147059083214977,0.5842518058654167,0.547647050549483
human,large,8085,0.5225121441467421,0.4137870175826593,0.4620244460008246,0.3238895833206899,0.4735952902506377,0.43916169626031076,0.4335792823043106
human,large,8154,0.510931120649082,0.3190910815784513,0.5930479736651034,0.5505372415477393,0.7134126997279532,0.5374040234336659,0.5198749434514298
human,large,8551,0.5191232849594513,0.4765806992993899,0.0,0.6105057668855758,0.0,0.32124195022888336,0.00043233396008400706
