model,prompt,story_id,character_name,CharTr,CharRe,char_coherence
claude45,large,3230,jean,0.0,0.75,0.0
claude45,large,3230,tom,0.5,0.5,0.24491866240370913
claude45,large,10486,robert,0.2,0.2,0.03997868031116358
claude45,large,10486,val,0.2,0.2,0.03997868031116358
gpt4o,original,2400,audrey,0.5,0.5,0.24491866240370913
gpt4o,original,2400,cary,0.5,0.5,0.24491866240370913
gpt4o,original,2400,george,0.0,0.0,0.0
gpt4o,original,2400,jacques,0.75,0.75,0.5098299737352565
gpt4o,original,2400,ned,0.0,0.0,0.0
gpt4o,original,1201,__NO_ANNOTATION__,,,
gpt4o,original,6729,albert,0.0,0.0,0.0
gpt4o,original,6729,frederic,0.14285714285714285,1.0,0.14189319376693255
gpt4o,original,6729,laurence,0.14285714285714285,0.42857142857142855,0.06114810558470015
gpt4o,original,6729,martin,0.0,0.0,0.0
gpt4o,original,6729,sam,0.14285714285714285,0.8571428571428571,0.12184063795891971
gpt4o,original,515,bradley,0.2,0.2,0.03997868031116358
gpt4o,original,515,christian,0.8,0.8,0.5648995528462251
gpt4o,original,515,shea,1.0,1.0,0.7615941559557649
gpt4o,original,4173,heath,0.0,0.8333333333333334,0.0
gpt4o,original,4173,mel,0.8333333333333334,0.8333333333333334,0.6008296026925349
gpt4o,original,11340,christoph,0.5,1.0,0.46211715726000974
gpt4o,original,11340,daniel,0.75,0.75,0.5098299737352565
gpt4o,original,6215,jason,1.0,1.0,0.7615941559557649
gpt4o,original,6215,nick,0.3333333333333333,0.3333333333333333,0.11065611052473799
gpt4o,original,13596,emile,1.0,1.0,0.7615941559557649
gpt4o,original,6847,ben,0.75,0.75,0.5098299737352565
gpt4o,original,6847,cameron,0.25,0.25,0.062418746747512514
gpt4o,original,6847,lin,0.5,0.5,0.24491866240370913
gpt4o,original,3761,jeff,1.0,1.0,0.7615941559557649
gpt4o,original,3761,jim,1.0,1.0,0.7615941559557649
gpt4o,original,723,james,0.75,1.0,0.6351489523872873
gpt4o,original,13683,bill,0.6,0.6,0.3452140341355209
gpt4o,original,13683,tom,0.6,1.0,0.5370495669980352
gpt4o,original,733,gary,1.0,1.0,0.7615941559557649
gpt4o,original,733,jennifer,0.6,1.0,0.5370495669980352
gpt4o,original,11260,colin,0.0,0.5,0.0
gpt4o,original,11260,jamie,0.75,0.75,0.5098299737352565
gpt4o,original,11260,john,0.75,0.75,0.5098299737352565
gpt4o,original,12423,hailee,0.2,0.6,0.11942729853438588
gpt4o,original,12423,jeff,0.2,1.0,0.197375320224904
gpt4o,original,12423,matt,0.8,0.8,0.5648995528462251
gpt4o,original,12358,__NO_ANNOTATION__,,,
gpt4o,original,2926,charles,1.0,1.0,0.7615941559557649
gpt4o,original,2926,jeff,1.0,1.0,0.7615941559557649
gpt4o,original,2926,jim,0.0,0.0,0.0
gpt4o,original,2926,teri,0.0,0.0,0.0
gpt4o,original,2722,__NO_ANNOTATION__,,,
gpt4o,original,6878,robert,0.0,0.0,0.0
gpt4o,original,10499,al,0.5,1.0,0.46211715726000974
gpt4o,original,10499,robert,0.0,0.0,0.0
gpt4o,original,10499,val,0.0,0.0,0.0
gpt4o,original,10408,ashton,0.4,0.4,0.15864850429749894
gpt4o,original,10408,greta,0.4,0.4,0.15864850429749894
gpt4o,original,10408,jake,0.4,0.4,0.15864850429749894
gpt4o,original,10408,natalie,0.0,0.0,0.0
gpt4o,original,345,connie,1.0,1.0,0.7615941559557649
gpt4o,original,345,john,0.75,0.75,0.5098299737352565
gpt4o,original,11678,karen,0.0,0.0,0.0
gpt4o,original,11678,paul,0.5,0.5,0.24491866240370913
gpt4o,original,721,denzel,0.25,0.25,0.062418746747512514
gpt4o,original,721,gary,0.0,1.0,0.0
gpt4o,original,721,mila,0.0,0.0,0.0
gpt4o,original,721,tom,0.0,0.0,0.0
gpt4o,original,8085,brooke,0.0,0.0,0.0
gpt4o,original,8085,linda,0.4,0.4,0.15864850429749894
gpt4o,original,8085,richard,0.0,0.0,0.0
gpt4o,original,8085,sam,0.2,1.0,0.197375320224904
gpt4o,original,10486,robert,0.4,1.0,0.3799489622552249
gpt4o,original,10486,val,0.0,0.0,0.0
gpt4o,original,8061,ellen,0.5,1.0,0.46211715726000974
gpt4o,original,8061,leonardo,0.5,0.5,0.24491866240370913
gpt4o,original,8061,robert,0.25,0.75,0.1853331999081395
gpt4o,original,1467,anthony,0.75,0.75,0.5098299737352565
gpt4o,original,1467,rosario,0.0,1.0,0.0
gpt4o,original,7150,david,0.0,0.0,0.0
gpt4o,original,7150,eric,0.25,0.75,0.1853331999081395
gpt4o,original,7150,mark,0.0,0.0,0.0
gpt4o,original,7065,jude,0.5,1.0,0.46211715726000974
gpt4o,original,7065,matt,0.5,1.0,0.46211715726000974
gpt4o,original,11541,__NO_ANNOTATION__,,,
gpt4o,original,3891,robert,0.5,1.0,0.46211715726000974
gpt4o,original,3891,val,0.0,0.0,0.0
gpt4o,original,7195,gerard,0.0,0.75,0.0
gpt4o,original,7195,jennifer,0.75,0.75,0.5098299737352565
gpt4o,original,6921,jude,0.8333333333333334,0.8333333333333334,0.6008296026925349
gpt4o,original,6921,matt,0.16666666666666666,0.16666666666666666,0.02777063549200968
gpt4o,original,6921,philip,0.16666666666666666,1.0,0.16514041292462933
gpt4o,original,5540,__NO_ANNOTATION__,,,
gpt4o,original,8154,angelina,0.6,1.0,0.5370495669980352
gpt4o,original,8154,fisher,0.0,0.4,0.0
gpt4o,original,8154,jonny,0.4,0.8,0.3095069212126385
gpt4o,original,8154,matthew,0.4,0.8,0.3095069212126385
gpt4o,original,8154,renoly,0.4,0.8,0.3095069212126385
gpt4o,original,11457,__NO_ANNOTATION__,,,
gpt4o,original,6111,dexter,1.0,1.0,0.7615941559557649
gpt4o,original,6111,jason,1.0,1.0,0.7615941559557649
gpt4o,original,6111,nick,1.0,1.0,0.7615941559557649
gpt4o,original,9914,matthew,0.25,0.25,0.062418746747512514
gpt4o,original,9914,reese,0.0,1.0,0.0
gpt4o,original,11543,__NO_ANNOTATION__,,,
gpt4o,original,1214,jack,1.0,1.0,0.7615941559557649
gpt4o,original,5721,__NO_ANNOTATION__,,,
gpt4o,original,5047,__NO_ANNOTATION__,,,
gpt4o,original,948,benjamin,0.5,0.5,0.24491866240370913
gpt4o,original,948,ksenia,0.0,0.0,0.0
gpt4o,original,948,natalie,1.0,1.0,0.7615941559557649
gpt4o,original,948,vincent,0.0,0.5,0.0
gpt4o,original,5201,brian,0.0,0.75,0.0
gpt4o,original,5201,joan,0.125,0.875,0.10894092992085458
gpt4o,original,5201,julia,0.125,0.5,0.062418746747512514
gpt4o,original,5201,matt,0.0,0.0,0.0
gpt4o,original,3230,jean,0.0,0.75,0.0
gpt4o,original,4047,__NO_ANNOTATION__,,,
gpt4o,original,4797,rene,0.0,0.0,0.0
gpt4o,original,4797,roger,0.0,0.75,0.0
gpt4o,original,11719,billy,0.75,0.75,0.5098299737352565
gpt4o,original,11719,shia,0.75,0.75,0.5098299737352565
gpt4o,original,8551,__NO_ANNOTATION__,,,
gpt4o,original,9418,daniel,0.2,1.0,0.197375320224904
gpt4o,original,9418,john,0.0,0.4,0.0
gpt4o,original,5062,__NO_ANNOTATION__,,,
gpt4o,original,7596,kevin,0.4,1.0,0.3799489622552249
gpt4o,original,7596,william,0.0,0.8,0.0
gpt4o,original,7702,donald,0.25,0.75,0.1853331999081395
gpt4o,original,7702,nicole,0.5,0.5,0.24491866240370913
gpt4o,original,5265,amy,0.5,1.0,0.46211715726000974
gpt4o,original,5265,christian,0.75,0.75,0.5098299737352565
gpt4o,original,1111,__NO_ANNOTATION__,,,
gpt4o,original,9334,harrison,1.0,1.0,0.7615941559557649
gpt4o,original,2702,ben,0.8,0.8,0.5648995528462251
gpt4o,original,5349,james,0.0,0.0,0.0
gpt4o,original,5349,kim,0.2,0.2,0.03997868031116358
gpt4o,original,3295,dane,1.0,1.0,0.7615941559557649
gpt4o,original,3295,demi,0.5,0.5,0.24491866240370913
gpt4o,original,3295,ruben,0.25,0.25,0.062418746747512514
gpt4o,large,10486,robert,0.6,1.0,0.5370495669980352
gpt4o,large,10486,val,0.0,0.0,0.0
gpt4o,large,7065,jude,0.5,1.0,0.46211715726000974
gpt4o,large,7065,matt,1.0,1.0,0.7615941559557649
gpt4o,large,3230,jean,0.25,1.0,0.24491866240370913
gpt4o,large,3230,tom,0.75,0.75,0.5098299737352565
gpt4o,large,345,connie,1.0,1.0,0.7615941559557649
gpt4o,large,345,john,0.75,0.75,0.5098299737352565
gpt4o,large,5062,__NO_ANNOTATION__,,,
gpt4o,large,723,james,0.375,0.875,0.316835001123366
gpt4o,large,12423,hailee,0.2,0.2,0.03997868031116358
gpt4o,large,12423,jeff,0.2,1.0,0.197375320224904
gpt4o,large,12423,matt,0.4,0.8,0.3095069212126385
gpt4o,large,13683,bill,0.6,0.6,0.3452140341355209
gpt4o,large,13683,christian,0.6,0.6,0.3452140341355209
gpt4o,large,13683,terence,0.6,0.6,0.3452140341355209
gpt4o,large,13683,tom,0.6,1.0,0.5370495669980352
gpt4o,large,6215,jason,0.3333333333333333,1.0,0.32151273753163434
gpt4o,large,6215,nick,0.3333333333333333,0.6666666666666666,0.2186350836871213
gpt4o,large,6878,robert,0.0,0.5,0.0
gpt4o,large,9418,daniel,0.6,1.0,0.5370495669980352
gpt4o,large,9418,gary,0.0,0.0,0.0
gpt4o,large,9418,john,0.4,0.8,0.3095069212126385
gpt4o,large,10499,al,0.25,0.75,0.1853331999081395
gpt4o,large,10499,robert,0.0,0.75,0.0
gpt4o,large,10499,val,0.0,0.0,0.0
gpt4o,large,8154,angelina,0.6,0.6,0.3452140341355209
gpt4o,large,8154,fisher,0.2,0.2,0.03997868031116358
gpt4o,large,8154,jonny,0.4,0.4,0.15864850429749894
gpt4o,large,8154,matthew,0.4,0.4,0.15864850429749894
gpt4o,large,8154,renoly,0.4,0.4,0.15864850429749894
gpt4o,large,1111,__NO_ANNOTATION__,,,
gpt4o,large,8551,__NO_ANNOTATION__,,,
gpt4o,large,13596,emile,1.0,1.0,0.7615941559557649
gpt4o,large,3295,dane,1.0,1.0,0.7615941559557649
gpt4o,large,3295,demi,0.5,0.5,0.24491866240370913
gpt4o,large,3295,ruben,0.25,0.25,0.062418746747512514
gpt4o,large,6921,jude,0.5,0.8333333333333334,0.39411856793081457
gpt4o,large,6921,matt,0.16666666666666666,0.16666666666666666,0.02777063549200968
gpt4o,large,6921,philip,0.16666666666666666,1.0,0.16514041292462933
gpt4o,large,2926,charles,1.0,1.0,0.7615941559557649
gpt4o,large,2926,jeff,1.0,1.0,0.7615941559557649
gpt4o,large,2926,jim,0.0,0.0,0.0
gpt4o,large,2926,teri,0.0,0.0,0.0
gpt4o,large,8085,brooke,0.0,0.0,0.0
gpt4o,large,8085,linda,0.4,0.4,0.15864850429749894
gpt4o,large,8085,richard,0.0,0.0,0.0
gpt4o,large,8085,sam,0.2,1.0,0.197375320224904
gpt4o,large,2400,audrey,0.5,0.5,0.24491866240370913
gpt4o,large,2400,cary,0.5,0.5,0.24491866240370913
gpt4o,large,2400,george,0.25,1.0,0.24491866240370913
gpt4o,large,2400,jacques,0.25,0.75,0.1853331999081395
gpt4o,large,2400,ned,0.0,0.0,0.0
gpt4o,large,11260,colin,0.5,0.5,0.24491866240370913
gpt4o,large,11260,jamie,0.25,0.75,0.1853331999081395
gpt4o,large,11260,john,0.25,0.25,0.062418746747512514
gpt4o,large,1214,jack,0.0,1.0,0.0
gpt4o,large,948,benjamin,0.25,0.25,0.062418746747512514
gpt4o,large,948,ksenia,0.0,0.0,0.0
gpt4o,large,948,natalie,0.5,1.0,0.46211715726000974
gpt4o,large,948,vincent,0.25,0.75,0.1853331999081395
gpt4o,large,4047,__NO_ANNOTATION__,,,
gpt4o,large,6111,dexter,0.5,1.0,0.46211715726000974
gpt4o,large,6111,jason,0.0,0.5,0.0
gpt4o,large,6111,nick,1.0,1.0,0.7615941559557649
gpt4o,large,2722,__NO_ANNOTATION__,,,
gpt4o,large,5721,__NO_ANNOTATION__,,,
gpt4o,large,5047,__NO_ANNOTATION__,,,
gpt4o,large,11678,karen,0.0,0.0,0.0
gpt4o,large,11678,paul,0.75,0.75,0.5098299737352565
gpt4o,large,721,denzel,0.25,0.25,0.062418746747512514
gpt4o,large,721,gary,0.0,0.5,0.0
gpt4o,large,721,mila,0.0,0.0,0.0
gpt4o,large,721,tom,0.0,0.0,0.0
gpt4o,large,3761,jeff,1.0,1.0,0.7615941559557649
gpt4o,large,3761,jim,1.0,1.0,0.7615941559557649
gpt4o,large,1201,__NO_ANNOTATION__,,,
gpt4o,large,2702,ben,0.8,0.8,0.5648995528462251
gpt4o,large,11457,__NO_ANNOTATION__,,,
gpt4o,large,12358,__NO_ANNOTATION__,,,
gpt4o,large,7150,david,0.0,0.0,0.0
gpt4o,large,7150,eric,0.25,0.75,0.1853331999081395
gpt4o,large,7150,mark,0.0,0.0,0.0
gpt4o,large,7596,kevin,0.4,0.8,0.3095069212126385
gpt4o,large,7596,william,0.0,0.8,0.0
gpt4o,large,5265,amy,0.5,1.0,0.46211715726000974
gpt4o,large,5265,christian,0.75,0.75,0.5098299737352565
gpt4o,large,3891,robert,0.5,1.0,0.46211715726000974
gpt4o,large,3891,val,0.25,0.25,0.062418746747512514
gpt4o,large,9914,matthew,0.0,0.0,0.0
gpt4o,large,9914,reese,0.5,1.0,0.46211715726000974
gpt4o,large,11340,christoph,0.5,1.0,0.46211715726000974
gpt4o,large,6847,ben,0.75,0.75,0.5098299737352565
gpt4o,large,6847,cameron,0.25,0.25,0.062418746747512514
gpt4o,large,6847,lin,0.5,0.5,0.24491866240370913
gpt4o,large,7702,donald,0.0,0.0,0.0
gpt4o,large,7702,nicole,0.25,0.25,0.062418746747512514
gpt4o,large,11541,__NO_ANNOTATION__,,,
gpt4o,large,4173,heath,0.14285714285714285,0.14285714285714285,0.020405330450660213
gpt4o,large,4173,mel,0.5714285714285714,0.8571428571428571,0.4540544406412981
gpt4o,large,10408,ashton,0.4,0.4,0.15864850429749894
gpt4o,large,10408,greta,0.4,0.4,0.15864850429749894
gpt4o,large,10408,jake,0.4,0.4,0.15864850429749894
gpt4o,large,5540,__NO_ANNOTATION__,,,
gpt4o,large,9334,harrison,1.0,1.0,0.7615941559557649
gpt4o,large,8061,ellen,0.14285714285714285,1.0,0.14189319376693255
gpt4o,large,8061,leonardo,0.14285714285714285,0.42857142857142855,0.06114810558470015
gpt4o,large,8061,robert,0.14285714285714285,0.7142857142857143,0.10168812436848537
gpt4o,large,5349,james,0.0,0.0,0.0
gpt4o,large,5349,kim,0.2,0.2,0.03997868031116358
gpt4o,large,4797,rene,0.0,0.5,0.0
gpt4o,large,4797,roger,0.0,0.0,0.0
gpt4o,large,5201,brian,0.0,0.75,0.0
gpt4o,large,5201,joan,0.125,0.875,0.10894092992085458
gpt4o,large,5201,julia,0.125,0.5,0.062418746747512514
gpt4o,large,5201,matt,0.0,0.0,0.0
gpt4o,large,515,christian,0.625,0.875,0.498174426229455
gpt4o,large,515,shea,0.125,0.875,0.10894092992085458
gpt4o,large,11719,billy,0.5,1.0,0.46211715726000974
gpt4o,large,11719,shia,0.75,0.75,0.5098299737352565
gpt4o,large,1467,anthony,0.75,0.75,0.5098299737352565
gpt4o,large,1467,rosario,0.0,1.0,0.0
gpt4o,large,733,gary,0.6,1.0,0.5370495669980352
gpt4o,large,733,jennifer,0.4,0.8,0.3095069212126385
gpt4o,large,11543,__NO_ANNOTATION__,,,
gpt4o,large,6729,albert,0.0,0.0,0.0
gpt4o,large,6729,frederic,0.0,0.625,0.0
gpt4o,large,6729,laurence,0.0,0.625,0.0
gpt4o,large,6729,martin,0.0,0.0,0.0
gpt4o,large,6729,sam,0.125,0.75,0.09347630396922774
gpt4o,large,7195,gerard,0.0,0.75,0.0
gpt4o,large,7195,jennifer,0.75,0.75,0.5098299737352565
internvl3,original,1111,__NO_ANNOTATION__,,,
internvl3,original,3761,jeff,1.0,1.0,0.7615941559557649
internvl3,original,3761,jim,1.0,1.0,0.7615941559557649
internvl3,original,6847,ben,0.5,1.0,0.46211715726000974
internvl3,original,6847,cameron,1.0,1.0,0.7615941559557649
internvl3,original,6847,lin,1.0,1.0,0.7615941559557649
internvl3,original,13596,emile,1.0,1.0,0.7615941559557649
internvl3,original,8085,brooke,0.25,0.75,0.1853331999081395
internvl3,original,8085,linda,0.125,0.75,0.09347630396922774
internvl3,original,8085,richard,0.5,0.75,0.35835739835078595
internvl3,original,8085,sam,0.0,0.75,0.0
internvl3,original,6878,robert,0.4,1.0,0.3799489622552249
internvl3,original,1201,__NO_ANNOTATION__,,,
internvl3,original,515,bradley,0.3333333333333333,0.3333333333333333,0.11065611052473799
internvl3,original,515,christian,0.16666666666666666,0.8333333333333334,0.13800266513638113
internvl3,original,515,shea,0.3333333333333333,0.8333333333333334,0.27084711851672144
internvl3,original,11719,billy,1.0,1.0,0.7615941559557649
internvl3,original,11719,shia,1.0,1.0,0.7615941559557649
internvl3,original,11543,__NO_ANNOTATION__,,,
internvl3,original,345,connie,1.0,1.0,0.7615941559557649
internvl3,original,345,john,1.0,1.0,0.7615941559557649
internvl3,original,11340,christoph,1.0,1.0,0.7615941559557649
internvl3,original,12423,hailee,0.6,0.6,0.3452140341355209
internvl3,original,12423,jeff,0.8,0.8,0.5648995528462251
internvl3,original,12423,matt,0.6,0.6,0.3452140341355209
internvl3,original,5201,brian,0.0,0.875,0.0
internvl3,original,5201,joan,0.125,0.5,0.062418746747512514
internvl3,original,5201,julia,0.0,0.375,0.0
internvl3,original,5201,matt,0.0,0.625,0.0
internvl3,original,723,james,1.0,1.0,0.7615941559557649
internvl3,original,9914,reese,0.5,1.0,0.46211715726000974
internvl3,original,2702,ben,0.8,0.8,0.5648995528462251
internvl3,original,2702,cameron,0.2,0.2,0.03997868031116358
internvl3,original,9418,daniel,1.0,1.0,0.7615941559557649
internvl3,original,9418,john,0.0,0.0,0.0
internvl3,original,8061,ellen,0.25,0.875,0.21532633966578324
internvl3,original,8061,leonardo,0.25,0.75,0.1853331999081395
internvl3,original,8061,robert,0.0,1.0,0.0
internvl3,original,9334,harrison,1.0,1.0,0.7615941559557649
internvl3,original,5265,amy,1.0,1.0,0.7615941559557649
internvl3,original,5265,christian,1.0,1.0,0.7615941559557649
internvl3,original,4797,rene,0.0,0.5,0.0
internvl3,original,4797,roger,0.0,0.5,0.0
internvl3,original,5540,__NO_ANNOTATION__,,,
internvl3,original,948,benjamin,0.0,0.0,0.0
internvl3,original,948,ksenia,0.0,0.3333333333333333,0.0
internvl3,original,948,natalie,0.3333333333333333,0.6666666666666666,0.2186350836871213
internvl3,original,7150,eric,0.25,0.75,0.1853331999081395
internvl3,original,7150,mark,0.0,0.5,0.0
internvl3,original,6921,jude,1.0,1.0,0.7615941559557649
internvl3,original,6921,philip,0.8,0.8,0.5648995528462251
internvl3,original,6111,jason,0.25,0.25,0.062418746747512514
internvl3,original,6111,nick,1.0,1.0,0.7615941559557649
internvl3,original,2722,__NO_ANNOTATION__,,,
internvl3,original,12358,__NO_ANNOTATION__,,,
internvl3,original,7065,jude,1.0,1.0,0.7615941559557649
internvl3,original,7065,matt,1.0,1.0,0.7615941559557649
internvl3,original,7702,__NO_CHARACTER_MATCH__,,,
internvl3,original,11260,colin,0.6,1.0,0.5370495669980352
internvl3,original,11260,jamie,1.0,1.0,0.7615941559557649
internvl3,original,11260,john,0.6,1.0,0.5370495669980352
internvl3,original,11457,__NO_ANNOTATION__,,,
internvl3,original,4173,heath,1.0,1.0,0.7615941559557649
internvl3,original,4173,mel,0.6,1.0,0.5370495669980352
internvl3,original,13683,bill,0.0,1.0,0.0
internvl3,original,13683,christian,0.0,0.8,0.0
internvl3,original,13683,terence,0.4,0.8,0.3095069212126385
internvl3,original,13683,tom,1.0,1.0,0.7615941559557649
internvl3,original,7596,kevin,1.0,1.0,0.7615941559557649
internvl3,original,7596,william,1.0,1.0,0.7615941559557649
internvl3,original,733,gary,1.0,1.0,0.7615941559557649
internvl3,original,733,jennifer,1.0,1.0,0.7615941559557649
internvl3,original,7195,gerard,1.0,1.0,0.7615941559557649
internvl3,original,7195,jennifer,1.0,1.0,0.7615941559557649
internvl3,original,10408,ashton,0.0,0.0,0.0
internvl3,original,10408,greta,1.0,1.0,0.7615941559557649
internvl3,original,10408,jake,1.0,1.0,0.7615941559557649
internvl3,original,10408,natalie,0.0,0.0,0.0
internvl3,original,5349,james,0.4,1.0,0.3799489622552249
internvl3,original,8154,angelina,0.4,0.8,0.3095069212126385
internvl3,original,8154,fisher,0.0,0.4,0.0
internvl3,original,8154,jonny,0.0,1.0,0.0
internvl3,original,8154,matthew,0.2,0.6,0.11942729853438588
internvl3,original,8154,renoly,0.6,1.0,0.5370495669980352
internvl3,original,6215,jason,0.8,0.8,0.5648995528462251
internvl3,original,6215,nick,0.6,0.6,0.3452140341355209
internvl3,original,2926,charles,0.8,0.8,0.5648995528462251
internvl3,original,2926,jeff,0.8,0.8,0.5648995528462251
internvl3,original,2926,jim,0.0,0.6,0.0
internvl3,original,2926,teri,0.0,0.6,0.0
internvl3,original,1467,anthony,0.4,0.8,0.3095069212126385
internvl3,original,1467,rosario,0.2,1.0,0.197375320224904
internvl3,original,5721,__NO_ANNOTATION__,,,
internvl3,original,1214,jack,0.5,0.8333333333333334,0.39411856793081457
internvl3,original,1214,scatman,0.0,0.0,0.0
internvl3,original,3295,dane,0.8,0.8,0.5648995528462251
internvl3,original,3295,demi,0.6,0.6,0.3452140341355209
internvl3,original,3295,ruben,0.0,0.0,0.0
internvl3,original,5062,__NO_ANNOTATION__,,,
internvl3,original,11541,__NO_ANNOTATION__,,,
internvl3,original,4047,__NO_ANNOTATION__,,,
internvl3,original,10486,robert,0.6,1.0,0.5370495669980352
internvl3,original,10486,val,0.2,1.0,0.197375320224904
internvl3,original,3230,emmanuelle,0.0,0.4,0.0
internvl3,original,3230,jean,1.0,1.0,0.7615941559557649
internvl3,original,3230,tom,1.0,1.0,0.7615941559557649
internvl3,original,11678,karen,0.0,0.0,0.0
internvl3,original,11678,paul,0.5,0.5,0.24491866240370913
internvl3,original,11678,wolf,0.0,0.0,0.0
internvl3,original,8551,__NO_ANNOTATION__,,,
internvl3,original,3891,robert,0.375,0.875,0.316835001123366
internvl3,original,3891,val,0.0,1.0,0.0
internvl3,original,6729,__NO_CHARACTER_MATCH__,,,
internvl3,original,5047,__NO_ANNOTATION__,,,
internvl3,original,10499,al,1.0,1.0,0.7615941559557649
internvl3,original,10499,robert,0.4,0.8,0.3095069212126385
internvl3,original,10499,val,1.0,1.0,0.7615941559557649
internvl3,original,2400,audrey,0.0,0.5714285714285714,0.0
internvl3,original,2400,cary,0.0,0.42857142857142855,0.0
internvl3,original,2400,george,0.0,0.5714285714285714,0.0
internvl3,original,2400,jacques,0.2857142857142857,0.2857142857142857,0.08145180476581139
internvl3,original,2400,ned,0.0,0.7142857142857143,0.0
internvl3,original,721,denzel,0.3333333333333333,0.8333333333333334,0.27084711851672144
internvl3,original,721,gary,0.0,0.5,0.0
internvl3,original,721,mila,0.5,0.8333333333333334,0.39411856793081457
internvl3,original,721,tom,0.16666666666666666,0.8333333333333334,0.13800266513638113
internvl3,large,5062,__NO_ANNOTATION__,,,
internvl3,large,10499,al,0.5,1.0,0.46211715726000974
internvl3,large,10499,robert,0.75,0.75,0.5098299737352565
internvl3,large,10499,val,0.5,1.0,0.46211715726000974
internvl3,large,9914,reese,0.0,1.0,0.0
internvl3,large,345,connie,0.0,0.0,0.0
internvl3,large,345,john,1.0,1.0,0.7615941559557649
internvl3,large,7195,gerard,0.7,1.0,0.6043677771171634
internvl3,large,7195,jennifer,0.6,1.0,0.5370495669980352
internvl3,large,5349,james,0.4,1.0,0.3799489622552249
internvl3,large,5349,kim,0.2,0.8,0.15864850429749894
internvl3,large,12423,hailee,0.6,0.6,0.3452140341355209
internvl3,large,12423,jeff,0.6,1.0,0.5370495669980352
internvl3,large,12423,matt,0.8,0.8,0.5648995528462251
internvl3,large,1111,__NO_ANNOTATION__,,,
internvl3,large,2722,__NO_ANNOTATION__,,,
internvl3,large,10486,robert,0.2,0.2,0.03997868031116358
internvl3,large,10486,val,0.2,0.2,0.03997868031116358
internvl3,large,6847,ben,0.625,0.875,0.498174426229455
internvl3,large,6847,cameron,0.25,0.5,0.12435300177159621
internvl3,large,6847,lin,0.25,0.5,0.12435300177159621
internvl3,large,515,bradley,0.0,0.625,0.0
internvl3,large,515,christian,0.0,0.5,0.0
internvl3,large,515,shea,0.0,0.0,0.0
internvl3,large,6878,robert,0.2857142857142857,0.2857142857142857,0.08145180476581139
internvl3,large,7065,jude,1.0,1.0,0.7615941559557649
internvl3,large,7065,matt,1.0,1.0,0.7615941559557649
internvl3,large,3891,val,0.25,0.75,0.1853331999081395
internvl3,large,13683,bill,0.4,0.8,0.3095069212126385
internvl3,large,13683,christian,0.0,0.6,0.0
internvl3,large,13683,terence,0.0,0.8,0.0
internvl3,large,13683,tom,0.2,1.0,0.197375320224904
internvl3,large,3295,dane,0.4,0.8,0.3095069212126385
internvl3,large,3295,demi,0.2,0.6,0.11942729853438588
internvl3,large,3295,ruben,0.2,0.2,0.03997868031116358
internvl3,large,13596,emile,0.6666666666666666,1.0,0.5827829453479101
internvl3,large,8154,angelina,0.2,0.8,0.15864850429749894
internvl3,large,8154,jonny,0.2,0.6,0.11942729853438588
internvl3,large,8154,matthew,0.0,0.6,0.0
internvl3,large,8154,renoly,0.4,0.8,0.3095069212126385
internvl3,large,12358,__NO_ANNOTATION__,,,
internvl3,large,1214,jack,0.8333333333333334,0.8333333333333334,0.6008296026925349
internvl3,large,6111,dexter,0.16666666666666666,0.8333333333333334,0.13800266513638113
internvl3,large,6111,jason,0.0,0.8333333333333334,0.0
internvl3,large,6111,nick,0.0,0.8333333333333334,0.0
internvl3,large,5201,brian,0.0,0.0,0.0
internvl3,large,5201,joan,0.125,0.875,0.10894092992085458
internvl3,large,5201,julia,0.0,0.5,0.0
internvl3,large,5201,matt,0.0,0.5,0.0
internvl3,large,11457,__NO_ANNOTATION__,,,
internvl3,large,7702,__NO_CHARACTER_MATCH__,,,
internvl3,large,11340,christoph,1.0,1.0,0.7615941559557649
internvl3,large,5047,__NO_ANNOTATION__,,,
internvl3,large,6921,jude,0.5,0.8333333333333334,0.39411856793081457
internvl3,large,6921,matt,0.0,0.5,0.0
internvl3,large,6921,philip,0.16666666666666666,1.0,0.16514041292462933
internvl3,large,6729,albert,0.0,0.0,0.0
internvl3,large,6729,martin,0.0,0.0,0.0
internvl3,large,6729,sam,0.0,0.0,0.0
internvl3,large,3230,emmanuelle,0.0,0.0,0.0
internvl3,large,3230,jean,0.8,0.8,0.5648995528462251
internvl3,large,3230,tom,0.2,0.6,0.11942729853438588
internvl3,large,10408,ashton,0.14285714285714285,0.42857142857142855,0.06114810558470015
internvl3,large,10408,greta,0.2857142857142857,0.2857142857142857,0.08145180476581139
internvl3,large,10408,jake,0.2857142857142857,0.2857142857142857,0.08145180476581139
internvl3,large,10408,natalie,0.14285714285714285,0.14285714285714285,0.020405330450660213
internvl3,large,8551,__NO_ANNOTATION__,,,
internvl3,large,721,denzel,0.25,0.25,0.062418746747512514
internvl3,large,721,gary,0.0,0.0,0.0
internvl3,large,721,mila,0.0,0.0,0.0
internvl3,large,721,tom,0.0,0.0,0.0
internvl3,large,1201,__NO_ANNOTATION__,,,
internvl3,large,9418,daniel,1.0,1.0,0.7615941559557649
internvl3,large,2400,audrey,0.0,0.5714285714285714,0.0
internvl3,large,2400,cary,0.0,0.5714285714285714,0.0
internvl3,large,2400,george,0.14285714285714285,0.14285714285714285,0.020405330450660213
